28249, 00:00:00, 113.796684, 22.682667, 0, 30
28249, 00:00:01, 113.796684, 22.682667, 0, 30
28249, 00:00:02, 113.796684, 22.682667, 0, 30
28249, 00:00:02, 113.796684, 22.68255, 0, 25
28249, 00:00:03, 113.796684, 22.682667, 0, 30
28249, 00:00:03, 113.796684, 22.68255, 0, 25
28249, 00:00:04, 113.796684, 22.682432, 0, 21
28249, 00:00:04, 113.796684, 22.68255, 0, 25
28249, 00:00:04, 113.796684, 22.682667, 0, 30
28249, 00:00:05, 113.796684, 22.682432, 0, 21
28249, 00:00:05, 113.796684, 22.68255, 0, 25
28249, 00:00:06, 113.796684, 22.682432, 0, 21
28249, 00:00:06, 113.796684, 22.68255, 0, 25
28249, 00:00:07, 113.796684, 22.682432, 0, 21
28249, 00:02:03, 113.799667, 22.671967, 0, 11
28249, 00:02:04, 113.799667, 22.671967, 0, 11
28249, 00:02:05, 113.799667, 22.671967, 0, 11
28249, 00:02:05, 113.799721, 22.671932, 0, 11
28249, 00:02:06, 113.799667, 22.671967, 0, 11
28249, 00:02:06, 113.799721, 22.671932, 0, 11
28249, 00:02:07, 113.799751, 22.6719, 0, 10
28249, 00:02:07, 113.799721, 22.671932, 0, 11
28249, 00:02:08, 113.799751, 22.6719, 0, 10
28249, 00:02:08, 113.799721, 22.671932, 0, 11
28249, 00:02:09, 113.799751, 22.6719, 0, 10
28249, 00:02:09, 113.799782, 22.671883, 0, 10
28249, 00:02:10, 113.799751, 22.6719, 0, 10
28249, 00:02:10, 113.799782, 22.671883, 0, 10
28249, 00:02:11, 113.799782, 22.671883, 0, 10
28249, 00:02:11, 113.79985, 22.67185, 0, 15
28249, 00:02:12, 113.799782, 22.671883, 0, 10
28249, 00:02:12, 113.79985, 22.67185, 0, 15
28249, 00:02:13, 113.79985, 22.67185, 0, 15
28249, 00:02:13, 113.799934, 22.671801, 0, 22
28249, 00:02:14, 113.799934, 22.671801, 0, 22
28249, 00:02:14, 113.79985, 22.67185, 0, 15
28249, 00:02:15, 113.79985, 22.67185, 0, 15
28249, 00:02:15, 113.800034, 22.671734, 0, 26
28249, 00:02:15, 113.799934, 22.671801, 0, 22
28249, 00:02:16, 113.799934, 22.671801, 0, 22
28249, 00:02:16, 113.800034, 22.671734, 0, 26
28249, 00:02:17, 113.800034, 22.671734, 0, 26
28249, 00:02:18, 113.800034, 22.671734, 0, 26
28249, 00:02:23, 113.800499, 22.67135, 0, 28
28249, 00:02:24, 113.800499, 22.67135, 0, 28
28249, 00:02:25, 113.800598, 22.671267, 0, 25
28249, 00:02:25, 113.800499, 22.67135, 0, 28
28249, 00:02:26, 113.800598, 22.671267, 0, 25
28249, 00:02:26, 113.800499, 22.67135, 0, 28
28249, 00:02:27, 113.800598, 22.671267, 0, 25
28249, 00:02:27, 113.800499, 22.67135, 0, 28
28249, 00:02:28, 113.800598, 22.671267, 0, 25
28249, 00:02:29, 113.800598, 22.671267, 0, 25
28249, 00:02:30, 113.800797, 22.671118, 0, 25
28249, 00:02:31, 113.800797, 22.671118, 0, 25
28249, 00:02:31, 113.800865, 22.671017000000003, 0, 27
28249, 00:02:32, 113.800797, 22.671118, 0, 25
28249, 00:02:32, 113.800865, 22.671017000000003, 0, 27
28249, 00:02:33, 113.800865, 22.671017000000003, 0, 27
28249, 00:02:33, 113.800934, 22.670883, 0, 28
28249, 00:02:34, 113.800865, 22.671017000000003, 0, 27
28249, 00:02:34, 113.800934, 22.670883, 0, 28
28249, 00:02:35, 113.800964, 22.670767, 0, 27
28249, 00:02:35, 113.800865, 22.671017000000003, 0, 27
28249, 00:02:35, 113.800934, 22.670883, 0, 28
28249, 00:02:36, 113.800934, 22.670883, 0, 28
28249, 00:02:36, 113.800964, 22.670767, 0, 27
28249, 00:02:37, 113.800964, 22.670767, 0, 27
28249, 00:02:37, 113.801018, 22.67065, 0, 26
28249, 00:02:38, 113.801018, 22.67065, 0, 26
28249, 00:02:38, 113.800964, 22.670767, 0, 27
28249, 00:02:39, 113.801018, 22.67065, 0, 26
28249, 00:02:39, 113.801064, 22.670532, 0, 26
28249, 00:02:40, 113.801064, 22.670532, 0, 26
28249, 00:02:40, 113.801018, 22.67065, 0, 26
28249, 00:02:41, 113.801064, 22.670532, 0, 26
28249, 00:02:41, 113.801132, 22.670418, 0, 30
28249, 00:02:42, 113.801132, 22.670418, 0, 30
28249, 00:02:42, 113.801064, 22.670532, 0, 26
28249, 00:02:43, 113.801216, 22.670282, 0, 32
28249, 00:02:43, 113.801132, 22.670418, 0, 30
28249, 00:02:44, 113.801216, 22.670282, 0, 32
28249, 00:02:44, 113.801132, 22.670418, 0, 30
28249, 00:02:45, 113.801216, 22.670282, 0, 32
28249, 00:02:45, 113.8013, 22.670151, 0, 35
28249, 00:02:46, 113.8013, 22.670151, 0, 35
28249, 00:02:46, 113.801216, 22.670282, 0, 32
28249, 00:02:47, 113.801399, 22.670017, 0, 26
28249, 00:02:47, 113.8013, 22.670151, 0, 35
28249, 00:02:48, 113.801399, 22.670017, 0, 26
28249, 00:02:48, 113.8013, 22.670151, 0, 35
28249, 00:02:49, 113.80143, 22.66995, 0, 15
28249, 00:02:49, 113.801399, 22.670017, 0, 26
28249, 00:02:50, 113.801399, 22.670017, 0, 26
28249, 00:02:50, 113.80143, 22.66995, 0, 15
28249, 00:02:51, 113.80143, 22.66995, 0, 15
28249, 00:02:51, 113.80143, 22.66995, 0, 2
28249, 00:02:52, 113.80143, 22.66995, 0, 15
28249, 00:02:52, 113.80143, 22.66995, 0, 2
28249, 00:02:53, 113.80143, 22.66995, 0, 0
28249, 00:02:53, 113.80143, 22.66995, 0, 2
28249, 00:02:54, 113.80143, 22.66995, 0, 0
28249, 00:02:54, 113.80143, 22.66995, 0, 2
28249, 00:02:55, 113.80143, 22.66995, 0, 0
28249, 00:02:56, 113.80143, 22.66995, 0, 0
28249, 00:02:57, 113.80143, 22.66995, 0, 0
28249, 00:02:58, 113.80143, 22.66995, 0, 0
28249, 00:02:59, 113.80143, 22.66995, 0, 0
28249, 00:03:00, 113.80143, 22.66995, 0, 0
28249, 00:03:01, 113.80143, 22.66995, 0, 0
28249, 00:03:02, 113.80143, 22.66995, 0, 0
28249, 00:03:03, 113.80143, 22.66995, 0, 0
28249, 00:03:04, 113.80143, 22.66995, 0, 0
28249, 00:03:05, 113.80143, 22.66995, 0, 0
28249, 00:03:06, 113.80143, 22.66995, 0, 0
28249, 00:03:07, 113.80143, 22.66995, 0, 0
28249, 00:03:08, 113.80143, 22.66995, 0, 0
28249, 00:03:09, 113.80143, 22.66995, 0, 0
28249, 00:03:10, 113.80143, 22.66995, 0, 0
28249, 00:03:11, 113.80143, 22.66995, 0, 0
28249, 00:03:12, 113.80143, 22.66995, 0, 0
28249, 00:03:13, 113.80143, 22.66995, 0, 0
28249, 00:03:14, 113.80143, 22.66995, 0, 0
28249, 00:03:15, 113.80143, 22.66995, 0, 0
28249, 00:03:16, 113.80143, 22.66995, 0, 0
28249, 00:03:17, 113.80143, 22.66995, 0, 0
28249, 00:03:18, 113.80143, 22.66995, 0, 0
28249, 00:03:19, 113.80143, 22.66995, 0, 0
28249, 00:03:20, 113.80143, 22.66995, 0, 0
28249, 00:03:21, 113.80143, 22.66995, 0, 0
28249, 00:03:22, 113.80143, 22.66995, 0, 0
28249, 00:03:23, 113.80143, 22.66995, 0, 0
28249, 00:03:24, 113.80143, 22.66995, 0, 0
28249, 00:03:25, 113.80143, 22.66995, 0, 0
28249, 00:03:26, 113.80143, 22.66995, 0, 0
28249, 00:03:27, 113.80143, 22.66995, 0, 0
28249, 00:03:28, 113.80143, 22.66995, 0, 0
28249, 00:03:29, 113.80143, 22.66995, 0, 0
28249, 00:03:30, 113.80143, 22.66995, 0, 0
28249, 00:03:31, 113.80143, 22.66995, 0, 0
